"","Overall"
"dec_time",0
"jan_ratio",0
"fab_ratio",0
"apr_ratio",0
"jul_ratio",0
"aug_ratio",0
"nov_ratio",0
"dec_ratio",0
"jan_z",0
"may_z",0
"jun_z",0
"sep_z",0
"oct_z",0
"month_pat111월",0
"month_pat112월",0
"month_pat11월",0
"month_pat12월",0
"month_pat13월",0
"month_pat14월",0
"month_pat15월",0
"month_pat16월",0
"month_pat17월",0
"month_pat18월",0
"month_pat19월",0
"month_pat1유형없음",0
"fab_day",0
"mar_day",0
"apr_day",0
"may_day",0
"jun_day",0
"aug_day",0
"sep_day",0
"oct_day",0
"dec_day",0
"mar_ratio2",0
"fab_z2",0
"apr_z2",0
"may_z2",0
"jun_z2",0
"aug_z2",0
"sep_z2",0
"dec_z2",0
"month_pat212월",0
"month_pat22월",0
"month_pat23월",0
"month_pat24월",0
"month_pat25월",0
"month_pat26월",0
"month_pat27월",0
"month_pat28월",0
"month_pat29월",0
"month_pat2유형없음",0
"fab_cnt",0
"apr_cnt",0
"jun_cnt",0
"aug_cnt",0
"oct_cnt",0
"dec_cnt",0
"jan_ratio3",0
"fab_ratio3",0
"mar_ratio3",0
"may_ratio3",0
"jun_ratio3",0
"jul_ratio3",0
"aug_ratio3",0
"sep_ratio3",0
"dec_ratio3",0
"fab_z3",0
"mar_z3",0
"apr_z3",0
"jul_z3",0
"aug_z3",0
"oct_z3",0
"dec_z3",0
"month_pat311월",0
"month_pat312월",0
"month_pat31월",0
"month_pat32월",0
"month_pat33월",0
"month_pat34월",0
"month_pat35월",0
"month_pat36월",0
"month_pat37월",0
"month_pat38월",0
"month_pat39월",0
"month_pat3유형없음",0
"cons_time0",0
"cons_time5",0
"cons_time9",0
"cons_time12",0
"cons_time13",0
"cons_time18",0
"cons_time9_ratio",0
"cons_time12_ratio",0
"cons_time13_ratio",0
"cons_time18_ratio",0
"cons_time22_ratio",0
"time0_z",0
"time5_z",0
"time9_z",0
"time12_z",0
"time13_z",0
"time18_z",0
"time22_z",0
"time_pat1새벽",0
"time_pat1아침",0
"time_pat1오전",0
"time_pat1오후",0
"time_pat1유형없음",0
"time_pat1저녁",0
"time_pat1점심",0
"time_pat1출근",0
"cons_num0",0
"cons_num5",0
"cons_num9",0
"cons_num12",0
"cons_num0_ratio",0
"cons_num5_ratio",0
"cons_num8_ratio",0
"cons_num9_ratio",0
"cons_num12_ratio",0
"cons_num18_ratio",0
"cons_num22_ratio",0
"time0_z2",0
"time5_z2",0
"time8_z2",0
"time9_z2",0
"time12_z2",0
"time18_z2",0
"time_pat2새벽",0
"time_pat2아침",0
"time_pat2오전",0
"time_pat2오후",0
"time_pat2유형없음",0
"time_pat2저녁",0
"time_pat2점심",0
"time_pat2출근",0
"cons_cnt0",0
"cons_cnt9",0
"cons_cnt13",0
"cons_cnt18",0
"cons_cnt22",0
"cons_cnt0_ratio",0
"cons_cnt5_ratio",0
"cons_cnt9_ratio",0
"cons_cnt12_ratio",0
"cons_cnt13_ratio",0
"time0_z3",0
"time5_z3",0
"time8_z3",0
"time9_z3",0
"time12_z3",0
"time18_z3",0
"time22_z3",0
"time_pat3새벽",0
"time_pat3아침",0
"time_pat3오전",0
"time_pat3오후",0
"time_pat3유형없음",0
"time_pat3저녁",0
"time_pat3점심",0
"time_pat3출근",0
"cons_time0_wk",0
"cons_time8_wk",0
"cons_time12_wk",0
"cons_time13_wk",0
"cons_time18_wk",0
"cons_time0_ratio_wk",0
"cons_time8_ratio_wk",0
"cons_time9_ratio_wk",0
"cons_time12_ratio_wk",0
"cons_time18_ratio_wk",0
"cons_time22_ratio_wk",0
"time0_z_wk",0
"time5_z_wk",0
"time8_z_wk",0
"time18_z_wk",0
"time22_z_wk",0
"time_pat_wk새벽",0
"time_pat_wk아침",0
"time_pat_wk오전",0
"time_pat_wk오후",0
"time_pat_wk유형없음",0
"time_pat_wk저녁",0
"time_pat_wk점심",0
"time_pat_wk출근",0
"cons_num0_wk",0
"cons_num5_wk",0
"cons_num9_wk",0
"cons_num12_wk",0
"cons_num13_wk",0
"cons_num22_wk",0
"cons_num9_ratio_wk",0
"cons_num12_ratio_wk",0
"cons_num13_ratio_wk",0
"cons_num18_ratio_wk",0
"time0_z2_wk",0
"time8_z2_wk",0
"time9_z2_wk",0
"time13_z2_wk",0
"time18_z2_wk",0
"time22_z2_wk",0
"time_pat2_wk새벽",0
"time_pat2_wk아침",0
"time_pat2_wk오전",0
"time_pat2_wk오후",0
"time_pat2_wk유형없음",0
"time_pat2_wk저녁",0
"time_pat2_wk점심",0
"time_pat2_wk출근",0
"cons_cnt5_wk",0
"cons_cnt12_wk",0
"cons_cnt13_wk",0
"cons_cnt22_wk",0
"cons_cnt5_ratio_wk",0
"cons_cnt8_ratio_wk",0
"cons_cnt9_ratio_wk",0
"cons_cnt12_ratio_wk",0
"cons_cnt13_ratio_wk",0
"cons_cnt18_ratio_wk",0
"cons_cnt22_ratio_wk",0
"time0_z3_wk",0
"time5_z3_wk",0
"time8_z3_wk",0
"time9_z3_wk",0
"time12_z3_wk",0
"time13_z3_wk",0
"time18_z3_wk",0
"time22_z3_wk",0
"time_pat3_wk새벽",0
"time_pat3_wk아침",0
"time_pat3_wk오전",0
"time_pat3_wk오후",0
"time_pat3_wk유형없음",0
"time_pat3_wk저녁",0
"time_pat3_wk점심",0
"time_pat3_wk출근",0
"cons_time12_we",0
